Product_ID,product,price,ratings,reviews,url,category
B0B5R96M6Y,Verdusa Women's Casual Crew Neck Sleeveless Ribbed Mini Pencil Hem Bodycon Dress,11.99,4.2,11,https://www.amazon.com/Verdusa-Womens-Ruched-Sleeveless-Bodycon/dp/B0B5R96M6Y/ref=sr_1_286?keywords=Dresses&qid=1695494657&sr=8-286,Dresses
B0BR6XXVWK,ANRABESS Women's Summer One Shoulder Long Formal Dresses Sleeveless Ruched Bodycon Wedding Guest Slit Maxi Dress,57.99,4.2,149,https://www.amazon.com/ANRABESS-Shoulder-Sleeveless-Graduation-749meihong-XL/dp/B0BR6XXVWK/ref=sr_1_287?keywords=Dresses&qid=1695494657&sr=8-287,Dresses
B0C1YJFSK6,ANRABESS Women's Deep V Neck Puff Long Sleeve Ruched Bodycon Mini Dress Party Club Night Cocktail Short Dresses,35.99,4.5,46,https://www.amazon.com/ANRABESS-Cocktail-Dresses-Backless-971heise-L/dp/B0C1YJFSK6/ref=sr_1_288?keywords=Dresses&qid=1695494657&sr=8-288,Dresses
B0CCTWDTNK,REORIA Women's Sexy Square Neck Long Sleeve Tight Ribbed Dress Fall Elegant Bodycon Mini Dresses,29.99,0.0,0,https://www.amazon.com/REORIA-Slimming-Elegant-Wedding-Bodycon/dp/B0CCTWDTNK/ref=sr_1_289?keywords=Dresses&qid=1695494657&sr=8-289,Dresses
B09XQ7T38W,GAP Women's Short Sleeve Square Neck Midi Dress,17.05,4.3,207,https://www.amazon.com/GAP-Womens-Sleeve-Square-Casual/dp/B09XQ7T38W/ref=sr_1_290?keywords=Dresses&qid=1695494657&sr=8-290,Dresses
B0C13VRB2S,ANRABESS Women's Sexy V Neck Ruched Bodycon Mini Dress Spaghetti Strap Cocktail Wedding Party Short Dresses,39.99,4.5,35,https://www.amazon.com/ANRABESS-Bodycon-Spaghetti-Cocktail-909zanglan-S/dp/B0C13VRB2S/ref=sr_1_291?keywords=Dresses&qid=1695494657&sr=8-291,Dresses
B0B1C7VNJR,Verdusa Women's Sleeveless V Neck Daisy Floral Short A Line Swing Cami Dress,22.99,3.6,127,https://www.amazon.com/Verdusa-Womens-Floral-Ruffle-Spaghetti/dp/B0B1C7VNJR/ref=sr_1_292?keywords=Dresses&qid=1695494657&sr=8-292,Dresses
B0BX3W6BYB,ANRABESS Women Prom Dresses Sleeveless Bodycon Ruffle Side Split Party Cocktail Maxi Dress,39.99,4.4,61,https://www.amazon.com/ANRABESS-Dresses-Sleeveless-Cocktail-A870-heise-S/dp/B0BX3W6BYB/ref=sr_1_293?keywords=Dresses&qid=1695494657&sr=8-293,Dresses
B0BZVJ4M4S,Ekouaer Womens Satin Nightgown Sexy Lingerie Sleepwear Spaghetti Strap Cowl Neck Elegant Long Slip Satin Silk Midi Dress,27.99,4.2,304,https://www.amazon.com/Ekouaer-Nightgown-Chemise-Sleeveless-Sleepwear/dp/B0BZVJ4M4S/ref=sr_1_294?keywords=Dresses&qid=1695494657&sr=8-294,Dresses
184796074X,The Dress: 100 Ideas that Changed Fashion Forever,46.77,4.7,16,https://www.amazon.com/Dress-Ideas-Changed-Fashion-Forever/dp/184796074X/ref=sr_1_295?keywords=Dresses&qid=1695494657&sr=8-295,Dresses
B0B49BJ461,Allegra K Evening Cocktail Dress for Women's Elegant Flared One Shoulder Dresses,33.88,4.2,16,https://www.amazon.com/Allegra-Christmas-Shoulder-Pockets-Cocktail/dp/B0B49BJ461/ref=sr_1_296?keywords=Dresses&qid=1695494657&sr=8-296,Dresses
B0BN429G5V,ANRABESS Women’s Summer Bodycon Maxi Dress One Shoulder Sleeveless Sexy Cut Out Formal Party Dress,28.89,4.5,459,https://www.amazon.com/ANRABESS-Gradution-Shoulder-Sleeveless-765lvse-S/dp/B0BN429G5V/ref=sr_1_297?keywords=Dresses&qid=1695494657&sr=8-297,Dresses
B0C1Z8ZXY1,Verdusa Women's Ruched Sleeveless Mock Neck Short Pencil Bodycon Dress,25.99,4.6,3,https://www.amazon.com/Verdusa-Womens-Sleeveless-Bodycon-Chocolate/dp/B0C1Z8ZXY1/ref=sr_1_298?keywords=Dresses&qid=1695494657&sr=8-298,Dresses
B0CCCD5S66,Herou Women's Mock Neck Long Sleeve Casual Elastic Waist A-Line Cocktail Dress,39.99,4.3,7,https://www.amazon.com/Sleeve-Floral-Cocktail-Dresses-Elegant/dp/B0CCCD5S66/ref=sr_1_299?keywords=Dresses&qid=1695494657&sr=8-299,Dresses
B07Y2V236H,Allegra K Women's Plaid Dress Sleeveless Fit and Flare Houndstooth Work Dresses,28.99,4.4,112,https://www.amazon.com/Allegra-Womens-Houndstooth-Sleeveless-Dresses/dp/B07Y2V236H/ref=sr_1_300?keywords=Dresses&qid=1695494657&sr=8-300,Dresses
B0C8BFTPDF,90 Degree By Reflex Nude Tech Match Point Racerback Tennis Dress with Built-in Shorts,34.99,3.5,2,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDg3Njg1NTc5NTA2MzA6MTY5NTQ5NDY3ODpzcF9hdGZfbmV4dDozMDAwMTEwNzA4MDI4MDI6OjA6Og&url=%2F90-Degree-Reflex-Racerback-Tennis%2Fdp%2FB0C8BFTPDF%2Fref%3Dsr_1_290_sspa%3Fkeywords%3DDresses%26qid%3D1695494678%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B09YR9F3W2,Men's Premium Hidden Expandable Waist Pleated Dress Pants|Comfort Straight Fit Black Work Chino Pant,24.99,4.4,3852,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDg3Njg1NTc5NTA2MzA6MTY5NTQ5NDY3ODpzcF9hdGZfbmV4dDozMDAwMjg0NTA1MzMxMDI6OjA6Og&url=%2FExpandable-Premium-Stretch-Texture-Weekend%2Fdp%2FB09YR9F3W2%2Fref%3Dsr_1_291_sspa%3Fkeywords%3DDresses%26qid%3D1695494678%26sr%3D8-291-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0BJ5YXBCH,Ivay Womens High Waist Pants Business Casual Wide Leg Pants Solid Color Straight Leg Trousers,36.99,4.3,47,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDg3Njg1NTc5NTA2MzA6MTY5NTQ5NDY3ODpzcF9hdGZfbmV4dDozMDAwMzE1MDY4Mzg3MDI6OjA6Og&url=%2FIvay-Womens-Business-Drawstring-Trousers%2Fdp%2FB0BJ5YXBCH%2Fref%3Dsr_1_292_sspa%3Fkeywords%3DDresses%26qid%3D1695494678%26sr%3D8-292-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0C614KLD9,Dokotoo Womens V Neck Dresses Lantern Long Sleeve Lace Trim Midi Dress Tassel Belt Shirt Dress,19.99,4.1,53,https://www.amazon.com/Dokotoo-Dresses-Wedding-Elastic-Hawaiian/dp/B0C614KLD9/ref=sr_1_293?keywords=Dresses&qid=1695494678&sr=8-293,Dresses
B0C2P7HDC1,ANRABESS Women's Long Sleeve Cocktail Dress Sexy Deep V Neck Ruched Bodycon Short Party Club Wedding Guest Dresses,36.99,4.7,30,https://www.amazon.com/ANRABESS-Cocktail-Bodycon-Wedding-1007juhong-S/dp/B0C2P7HDC1/ref=sr_1_294?keywords=Dresses&qid=1695494678&sr=8-294,Dresses
B0BP8K1XZF,London Times Women's Printed Matte Jersey A-line Midi,108.00,4.4,16,https://www.amazon.com/London-Times-Womens-Printed-Swizzle/dp/B0BP8K1XZF/ref=sr_1_295?keywords=Dresses&qid=1695494678&sr=8-295,Dresses
B0BZDBVTKS,ZAFUL Women 2023 Summer Square Neck Short Puff Sleeve Mini Dress Aline Dress with Elastic Waist,24.99,4.3,40,https://www.amazon.com/ZAFUL-Summer-Square-Sleeve-Elastic/dp/B0BZDBVTKS/ref=sr_1_296?keywords=Dresses&qid=1695494678&sr=8-296,Dresses
B0BYDKLQJF,CUPSHE Women's Twisted Tank Dress Sleeveless Crew Neck Dresses Casual Summer,32.99,4.0,65,https://www.amazon.com/CUPSHE-Womens-Twisted-Sleeveless-Dresses/dp/B0BYDKLQJF/ref=sr_1_297?keywords=Dresses&qid=1695494678&sr=8-297,Dresses
B0BXFM3JMR,CUPSHE Women Ribbed Cami Dress Adjustable Cami Straps Sexy Party Wedding A-line Mini Dresses with Flounce Hem,35.99,4.0,50,https://www.amazon.com/CUPSHE-Adjustable-Wedding-Dresses-Flounce/dp/B0BXFM3JMR/ref=sr_1_298?keywords=Dresses&qid=1695494678&sr=8-298,Dresses
B0BSFLLBH4,ANRABESS Women Prom Dresses Sleeveless Bodycon Ruffle Side Split Party Cocktail Maxi Long Dress,53.99,4.3,174,https://www.amazon.com/ANRABESS-Spaghetti-Bodycon-Wedding-A860-qianfen-S/dp/B0BSFLLBH4/ref=sr_1_300?keywords=Dresses&qid=1695494678&sr=8-300,Dresses
B0B4K48D3W,GRACE KARIN Women's Swiss Dot Dress Wrap V Neck Lantern Long Sleeve Cocktail Party Dress with Belt,46.99,4.0,150,https://www.amazon.com/Womens-Cocktail-Sleeve-Elastic-Wedding/dp/B0B4K48D3W/ref=sr_1_301?keywords=Dresses&qid=1695494678&sr=8-301,Dresses
B0CB1Y2KXN,Verdusa Women's V-Neck Solid Batwing Sleeve Ruffle Hem Flowing Short Dress,0,3.2,41,https://www.amazon.com/Verdusa-Womens-V-Neck-Batwing-Flowing/dp/B0CB1Y2KXN/ref=sr_1_302?keywords=Dresses&qid=1695494678&sr=8-302,Dresses
B07X8Z5Z4H,Billabong Women's Wrap Front Midi Length Dress,65.95,4.1,433,https://www.amazon.com/Billabong-Womens-Dress-Length-Island/dp/B07X8Z5Z4H/ref=sr_1_303?keywords=Dresses&qid=1695494678&sr=8-303,Dresses
B07N2JJRSH,OUGES Women's Summer Short Sleeve V-Neck Floral Short Party Dress with Pockets,27.99,4.1,27742,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDg3Njg1NTc5NTA2MzA6MTY5NTQ5NDY3ODpzcF9tdGY6MjAwMTMxMzQ4NDY4NTk4OjowOjo&url=%2FOUGES-Womens-Pattern-Pockets-Floral02%2Fdp%2FB07N2JJRSH%2Fref%3Dsr_1_304_sspa%3Fkeywords%3DDresses%26qid%3D1695494678%26sr%3D8-304-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0BQQY8H96,"DRESSTELLS Hi Low Bridesmaid Dress for Women, Cocktail Flutter Sleeve Party Dress, Fit Flare Dress for Teen",38.99,4.2,302,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDg3Njg1NTc5NTA2MzA6MTY5NTQ5NDY3ODpzcF9tdGY6MzAwMDQxODkzNjI0NzAyOjowOjo&url=%2FDRESSTELLS-Dresses-Cocktail-Bridesmaid-Evening%2Fdp%2FB0BQQY8H96%2Fref%3Dsr_1_306_sspa%3Fkeywords%3DDresses%26qid%3D1695494678%26sr%3D8-306-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0BPLJJKYX,SheIn Women's Plus Tropical Print V Neck A Line Mini Dress Flounce Short Sleeve Casual Short Dresses,13.99,3.9,149,https://www.amazon.com/SheIn-Tropical-Flounce-Dresses-XX-Large/dp/B0BPLJJKYX/ref=sr_1_308?keywords=Dresses&qid=1695494678&sr=8-308,Dresses
B0C9QNSLLN,ZAFUL Women's Spaghetti Strap Sexy V Neck Tassels Irregular Hem Slit Bodycon Prom Party Cocktail Long Formal Dress,26.99,4.7,7,https://www.amazon.com/ZAFUL-Spaghetti-Tassels-Irregular-Cocktail/dp/B0C9QNSLLN/ref=sr_1_309?keywords=Dresses&qid=1695494678&sr=8-309,Dresses
B0C72M683Y,Dokotoo Women's Wrap V Neck Short Flared Sleeve Wedding Guest Dress Smocked Elastic Waist Tiered Belted Ruffle Hem Mini Dress,35.89,4.0,36,https://www.amazon.com/Dokotoo-Womens-Casual-Smocked-Elastic/dp/B0C72M683Y/ref=sr_1_310?keywords=Dresses&qid=1695494678&sr=8-310,Dresses
B0BQHM9X37,ANRABESS Women's Sleeveless Cutout Halter Neck Satin Formal Dress Smocked Pleated Asymmetric Party Cocktail Maxi Dress,49.99,4.2,303,https://www.amazon.com/ANRABESS-Sleeveless-Asymmetric-Cocktail-Graduation/dp/B0BQHM9X37/ref=sr_1_311?keywords=Dresses&qid=1695494678&sr=8-311,Dresses
B07CVXMRGS,TEMOFON Women's Dresses Summer Floral Geometric Pattern Short Sleeve Midi V-Neck Casual Dress with Belt S-2XL,28.48,3.9,7665,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDg3Njg1NTc5NTA2MzA6MTY5NTQ5NDY3ODpzcF9tdGY6MjAwMTM4NTgxMjk4OTk4OjowOjo&url=%2FTEMOFON-Dresses-Geometric-Pattern-Apricot%2Fdp%2FB07CVXMRGS%2Fref%3Dsr_1_312_sspa%3Fkeywords%3DDresses%26qid%3D1695494678%26sr%3D8-312-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B09Y5M1ZHL,PRETTYGARDEN Women's 2023 Floral Boho Dress Wrap V Neck Short Sleeve Belted Ruffle Hem A-Line Flowy Maxi Dresses,28.69,4.2,10352,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDg3Njg1NTc5NTA2MzA6MTY5NTQ5NDY3ODpzcF9tdGY6MjAwMDUzNjA1NzkyNjk4OjowOjo&url=%2FPRETTYGARDEN-Womens-Floral-Bohemian-Dresses%2Fdp%2FB09Y5M1ZHL%2Fref%3Dsr_1_313_sspa%3Fkeywords%3DDresses%26qid%3D1695494678%26sr%3D8-313-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0B2Z8PWWK,HomRain Ruffle Sleeve Cocktail Dresses for Wedding Guest Fit and Flare Tea Length Party Dress,38.99,4.3,298,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDg3Njg1NTc5NTA2MzA6MTY5NTQ5NDY3ODpzcF9tdGY6MjAwMTM0NzY5NzEzNDk4OjowOjo&url=%2FDresses-Wedding-Formal-Length-Casual%2Fdp%2FB0B2Z8PWWK%2Fref%3Dsr_1_314_sspa%3Fkeywords%3DDresses%26qid%3D1695494678%26sr%3D8-314-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0B94KZF6R,GRACE KARIN Floral Lace Dress for Women Short Sleeve V Neck Wedding Guest Dress with Belt Cocktail Party,45.99,4.3,138,https://www.amazon.com/Bodycon-Dress-Cocktail-Vestidos-Dresses/dp/B0B94KZF6R/ref=sr_1_315?keywords=Dresses&qid=1695494678&sr=8-315,Dresses
B0BZDDF16T,ANRABESS Women's V Neck Wrap Ribbed Velvet Maxi Dress Bell Sleeve Split Bridesmaid Cocktail Party Dresses,39.99,4.5,35,https://www.amazon.com/ANRABESS-Bridesmaid-Cocktail-Dresses-A976-heise-M/dp/B0BZDDF16T/ref=sr_1_316?keywords=Dresses&qid=1695494678&sr=8-316,Dresses
B09NBS163B,FAMITION Womens Dresses Long Sleeve: Swiss Dot Wedding Gust Fall Casual Flowy Chiffon Mini Dress for Women,39.98,4.2,248,https://www.amazon.com/FAMITION-Womens-Dresses-Sleeve-Chiffon/dp/B09NBS163B/ref=sr_1_317?keywords=Dresses&qid=1695494678&sr=8-317,Dresses
B09PYNN3VT,IHOT Casual Dresses for Women V Neck Sleeveless Floral Summer Beach Dress Spaghetti Strap A Line Sundresses with Pockets,32.99,4.3,1057,https://www.amazon.com/IHOT-Spaghetti-Ruffles-Sleeveless-Sundresses/dp/B09PYNN3VT/ref=sr_1_318?keywords=Dresses&qid=1695494678&sr=8-318,Dresses
B0BMLTV9RF,"NEATS Nipple Cover - 2 pairs, Reusable & Hypoallergenic Sticky Adhesive Silicone Nipple Covers, Strapless Bra Nipple Pasties for Dress or Lingerie - Breast Concealer Pasty for Women with Fashion Tape",34.99,4.4,82,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDQ2NTAyNTI3MzMxNjMwOjE2OTU0OTQ2OTU6c3BfYXRmX25leHQ6MjAwMTIzODA4NDM0Mzk4OjowOjo&url=%2FNEATS-Nipple-Cover-Hypoallergenic-Strapless%2Fdp%2FB0BMLTV9RF%2Fref%3Dsr_1_337_sspa%3Fkeywords%3DDresses%26qid%3D1695494695%26sr%3D8-337-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0C4THJZX2,"200-Strips Double-Sided Tape for Fashion, Tape for Clothing, Clothes and Skins Lasting Strength Tape Adhesive, Tape for Dresses, Gentle on Skin and Fabrics Invisible Clear Tape for All Skin Tones",7.99,3.0,1,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDQ2NTAyNTI3MzMxNjMwOjE2OTU0OTQ2OTU6c3BfYXRmX25leHQ6MzAwMDQ2NTMxMjI2NzAyOjowOjo&url=%2F200-Strips-Double-Sided-Clothing-Strength-Invisible%2Fdp%2FB0C4THJZX2%2Fref%3Dsr_1_338_sspa%3Fkeywords%3DDresses%26qid%3D1695494695%26sr%3D8-338-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0C5DJF2YH,PUMIEY Women's Slip Maxi Dress Sexy Ribbed Bodycon Dresses Long Dress,34.99,4.5,708,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDQ2NTAyNTI3MzMxNjMwOjE2OTU0OTQ2OTU6c3BfYXRmX25leHQ6MzAwMDUwNTMyOTM2MjAyOjowOjo&url=%2FPUMIEY-Dresses-Bodycon-Summer-Sleeveless%2Fdp%2FB0C5DJF2YH%2Fref%3Dsr_1_339_sspa%3Fkeywords%3DDresses%26qid%3D1695494695%26sr%3D8-339-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B01MSLVYO2,Miusey Women's Long Sleeve Cowl Neck Form Fitting Casual Tunic Top Blouse,27.99,4.3,16984,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDQ2NTAyNTI3MzMxNjMwOjE2OTU0OTQ2OTU6c3BfYXRmX25leHQ6MzAwMDI0MjYzMTEyMjAyOjowOjo&url=%2FMiusey-Pullover-Lightweight-Sweatshirt-Pullovers%2Fdp%2FB01MSLVYO2%2Fref%3Dsr_1_340_sspa%3Fkeywords%3DDresses%26qid%3D1695494695%26sr%3D8-340-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B085Q2ZXC6,TEMOFON Women's Dresses Summer Bohemian Casual Short Sleeve Floral Print Maxi Dress S-2XL,22.99,4.0,4989,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDQ2NTAyNTI3MzMxNjMwOjE2OTU0OTQ2OTU6c3BfbXRmOjMwMDAwMDQ3NjE3OTUwMjo6MDo6&url=%2FTemofon-Womens-Dresses-Summer-Floral%2Fdp%2FB085Q2ZXC6%2Fref%3Dsr_1_341_sspa%3Fkeywords%3DDresses%26qid%3D1695494695%26sr%3D8-341-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B07CN3D8VK,ECOWISH Womens V-Neck Spaghetti Strap Bowknot Backless Sleeveless Lace Mini Swing Skater Dress,30.95,3.9,18505,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDQ2NTAyNTI3MzMxNjMwOjE2OTU0OTQ2OTU6c3BfbXRmOjIwMDA1ODIzODM4ODI5ODo6MDo6&url=%2FECOWISH-Spaghetti-Bowknot-Backless-Sleeveless%2Fdp%2FB07CN3D8VK%2Fref%3Dsr_1_344_sspa%3Fkeywords%3DDresses%26qid%3D1695494695%26sr%3D8-344-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0BG65NK8K,Uni Clau Womens Button Down Shirt Dress Long Sleeve A-Line Casual Puffy Short Mini Dress with Belt,44.99,4.1,163,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDQ2NTAyNTI3MzMxNjMwOjE2OTU0OTQ2OTU6c3BfbXRmOjIwMDA5NjQ1MjMxNjc5ODo6MDo6&url=%2FUni-Clau-Womens-Casual-Dresses%2Fdp%2FB0BG65NK8K%2Fref%3Dsr_1_345_sspa%3Fkeywords%3DDresses%26qid%3D1695494695%26sr%3D8-345-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA1JJ61F7XBGRT4,Dresses
B0C1HW3XJM,Real Essentials 3-Pack: Womens Soft Lounge Swing Casual T-Shirt Dress (Available in Plus Size),32.99,4.2,222,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDQ2NTAyNTI3MzMxNjMwOjE2OTU0OTQ2OTU6c3BfbXRmOjIwMDE2ODEwMTk1MDU5ODo6MDo6&url=%2FPack-Dresses-T-Shirt-Sundress-Fashion%2Fdp%2FB0C1HW3XJM%2Fref%3Dsr_1_347_sspa%3Fkeywords%3DDresses%26qid%3D1695494695%26sr%3D8-347-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B01CIUPZ2W,Fishers Finery Women's 100% Mulberry Silk Long Vintage Lace Nightgown,129.00,4.0,173,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo5Mjk5MzE4NDE3Nzk2MzA6MTY5NTQ5NDcwNzpzcF9hdGZfbmV4dDoyMDAwNzM5Nzg0NzE2OTg6OjA6Og&url=%2FFishers-Finery-Womens-Night-Valentines%2Fdp%2FB01CIUPZ2W%2Fref%3Dsr_1_386_sspa%3Fkeywords%3DDresses%26qid%3D1695494707%26sr%3D8-386-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0C9V2RWW4,Aerenzo Nightgowns For Women Button Down Pajamas Night Shirts For Sleeping,23.99,4.8,16,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo5Mjk5MzE4NDE3Nzk2MzA6MTY5NTQ5NDcwNzpzcF9hdGZfbmV4dDozMDAwNDg1NTQ4MTQ4MDI6OjA6Og&url=%2FAerenzo-Delivery-Pajamas-Button-Nightgowns%2Fdp%2FB0C9V2RWW4%2Fref%3Dsr_1_387_sspa%3Fkeywords%3DDresses%26qid%3D1695494707%26sr%3D8-387-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0C2Z3LV42,Women Button Down Dress Summer Long Shirt Dresses Casual Bohemian Dress V Neck Short Sleeve Linen Dress,38.99,4.2,4,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo5Mjk5MzE4NDE3Nzk2MzA6MTY5NTQ5NDcwNzpzcF9hdGZfbmV4dDozMDAwMzY0Mzc3MzQyMDI6OjA6Og&url=%2FButton-Summer-Dresses-Casual-Bohemian%2Fdp%2FB0C2Z3LV42%2Fref%3Dsr_1_388_sspa%3Fkeywords%3DDresses%26qid%3D1695494707%26sr%3D8-388-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B07S1MQ8FM,Simier Fariry Womens Hide Belly Work Casual Midi Dresses with Pockets,35.00,4.1,10663,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo5Mjk5MzE4NDE3Nzk2MzA6MTY5NTQ5NDcwNzpzcF9tdGY6MzAwMDI3NDY4NDEzMzAyOjowOjo&url=%2FWomens-Floral-Sleeve-Casual-Pockets%2Fdp%2FB07S1MQ8FM%2Fref%3Dsr_1_389_sspa%3Fkeywords%3DDresses%26qid%3D1695494707%26sr%3D8-389-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0BYDHP4T5,BOGURST Plus Size Maxi Dress for Women Chiffon Deep V-Neck Printed Loose Summer Beach Dresses,39.99,3.9,161,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo5Mjk5MzE4NDE3Nzk2MzA6MTY5NTQ5NDcwNzpzcF9tdGY6MzAwMDA1MzUxNzE5NzAyOjowOjo&url=%2FBOGURST-Printed-Wedding-Sundresses-RoyalBlue%2Fdp%2FB0BYDHP4T5%2Fref%3Dsr_1_390_sspa%3Fkeywords%3DDresses%26qid%3D1695494707%26sr%3D8-390-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0CCNYWFVG,Ladybranch Women Long Sleeve Knit Stretchable Elasticity Slim Sweater Bodycon Mini Sweater Dress,32.99,0.0,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo5Mjk5MzE4NDE3Nzk2MzA6MTY5NTQ5NDcwNzpzcF9tdGY6MzAwMDQ1MDAzOTU2ODAyOjowOjo&url=%2FLadybranch-Sweater-Dresses-Batwing-Sleeves%2Fdp%2FB0CCNYWFVG%2Fref%3Dsr_1_392_sspa%3Fkeywords%3DDresses%26qid%3D1695494707%26sr%3D8-392-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B07DQRLK2S,R.Vivimos Women's Long Sleeve Floral Print Retro V Neck Tassel Bohemian Midi Dresses,32.99,4.0,12515,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo5Mjk5MzE4NDE3Nzk2MzA6MTY5NTQ5NDcwNzpzcF9tdGY6MjAwMTI5ODk1NDU0Njk4OjowOjo&url=%2FR-Vivimos-Womens-Sleeve-Bohemian-Dresses%2Fdp%2FB07DQRLK2S%2Fref%3Dsr_1_393_sspa%3Fkeywords%3DDresses%26qid%3D1695494707%26sr%3D8-393-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0B3XFXM57,"DRESSTELLS Cocktail Dresses Modest Wedding Guest Dress 2023 Fall Casual Dress, Homecoming & Prom",40.99,4.2,16183,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo5Mjk5MzE4NDE3Nzk2MzA6MTY5NTQ5NDcwNzpzcF9tdGY6MjAwMTc2MjU0ODEwNjk4OjowOjo&url=%2FVintage-Cocktail-Dresses-Floral-Wedding%2Fdp%2FB0B3XFXM57%2Fref%3Dsr_1_394_sspa%3Fkeywords%3DDresses%26qid%3D1695494707%26sr%3D8-394-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B09NBNX6BY,PYGFEMR Women's Summer Empire Waist Dress Smocked Flutter Short Sleeve V Neck Midi Dresses,45.99,3.9,1629,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo5Mjk5MzE4NDE3Nzk2MzA6MTY5NTQ5NDcwNzpzcF9tdGY6MjAwMTc5NDEyNzMzMjk4OjowOjo&url=%2FPYGFEMR-Womens-Smocked-Flutter-Dresses%2Fdp%2FB09NBNX6BY%2Fref%3Dsr_1_395_sspa%3Fkeywords%3DDresses%26qid%3D1695494707%26sr%3D8-395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
