Product_ID,product,price,ratings,reviews,url,category
B0BBDYLN8Y,Dokotoo Womens 2023 Formal Dresses Plunging V-Neck Embroidered Floral Lace Mesh Velvet Maxi Dress,44.99,4.1,214,https://www.amazon.com/Dokotoo-Sleeveless-Spaghetti-Embroidered-Bridesmaid/dp/B0BBDYLN8Y/ref=sr_1_293?keywords=Dresses&qid=1695451469&sr=8-293,Dresses
B09TPKB5WJ,Dokotoo Womens 2023 Spring Summer Deep V Neck Ruffle Long Sleeve Floral Print Mini Dress,33.99,4.1,20492,https://www.amazon.com/Dokotoo-Neckline-Bohemian-Fashion-Dresses/dp/B09TPKB5WJ/ref=sr_1_45?keywords=Dresses&qid=1695451371&sr=8-45,Dresses
B0CCNXKL3B,REORIA Women's Sexy Scoop Neck Long Sleeve Lounge Long Dress Ribbed Bodycon Maxi Dresses,29.99,4.8,9,https://www.amazon.com/REORIA-Elegant-Wedding-Bodycon-Dresses/dp/B0CCNXKL3B/ref=sr_1_79?keywords=Dresses&qid=1695451383&sr=8-79,Dresses
B0090EJKOY,Season 2,1.99,4.8,1159,https://www.amazon.com/The-Dress/dp/B0090EIUMC/ref=sr_1_183?keywords=Dresses&qid=1695451403&sr=8-183,Dresses
B0C6M3C7SD,ARTFREE Women's Long Lantern Sleeves Mini Dress V Neck Button Down Ruffle Tiered Swing Summer Casual Dress,37.99,4.3,35,https://www.amazon.com/ARTFREE-Womens-Lantern-Sleeves-Button/dp/B0C6M3C7SD/ref=sr_1_95?keywords=Dresses&qid=1695451383&sr=8-95,Dresses
B082ZT9LJY,Amazon Essentials Women's Short-Sleeve Midi Button Front Tie Dress,27.97,4.0,1038,https://www.amazon.com/Amazon-Essentials-Womens-Short-Sleeve-Button/dp/B082ZT9LJY/ref=sr_1_223?keywords=Dresses&qid=1695451414&sr=8-223,Dresses
B0C715NS22,GRECERELLE Women's Long Sleeve Loose Plain Maxi Dresses Casual Long Dresses with Pockets,36.99,4.5,13126,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzk1MDQ0MzI0MTc0NjMwOjE2OTU0NTEzODM6c3BfYXRmX25leHQ6MzAwMDM4OTM3MTY5NjAyOjowOjo&url=%2FGRECERELLE-Sleeve-Casual-Dresses-Pockets%2Fdp%2FB0C715NS22%2Fref%3Dsr_1_49_sspa%3Fkeywords%3DDresses%26qid%3D1695451383%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0BRXJG9QP,Women's Zephyr Belted Long Sleeve Mini Dress,53.69,2.0,2,https://www.amazon.com/Jessica-Simpson-Womens-Zephyr-Meadow-Black/dp/B0BRXJG9QP/ref=sr_1_192?keywords=Dresses&qid=1695451403&sr=8-192,Dresses
B09WDKZXL7,Hybrid Women Sexy Bodycon Stretch Knee Length Elegant Midi Bandage Dress for Party,51.83,4.2,1598,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1OTg5MzM1NjY1NTI0NjMwOjE2OTU0NTE0MDM6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjoyMDAwNzI0MzYxMTQ0OTg6OjQ6Og&url=%2FHybrid-Company-Shoulder-Bodycon-DRBDH208%2Fdp%2FB09WDKZXL7%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.fb749a6e-0215-49c0-a7ee-61f29358f6d9%253Aamzn1.sym.fb749a6e-0215-49c0-a7ee-61f29358f6d9%26cv_ct_cx%3DDresses%26keywords%3DDresses%26pd_rd_i%3DB09WDKZXL7%26pd_rd_r%3Dfada4b91-44d4-4bd1-b552-e7abe4ab6069%26pd_rd_w%3DumGN0%26pd_rd_wg%3Dcep5m%26pf_rd_p%3Dfb749a6e-0215-49c0-a7ee-61f29358f6d9%26pf_rd_r%3D3P2KXAHSB01XXQXD406G%26qid%3D1695451403%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-148-50a2b317-b617-44c1-b7a6-daec194a2368-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,Dresses
B0C6MGQ4P8,Dokotoo Womens Fall Dresses Drawstring V Neck Ruffle Puff Sleeve High Waist Maxi Dress,21.99,3.9,29,https://www.amazon.com/Dokotoo-Womens-Dresses-Drawstring-Ruffled/dp/B0C6MGQ4P8/ref=sr_1_140?keywords=Dresses&qid=1695451392&sr=8-140,Dresses
B0BCPHWLJ6,ANRABESS Women's 2023 Fall Elegant Sweater Dress Long Sleeve Crewneck Tie Waist Slim Rib Knit Slit Bodycon Midi Dress,35.99,4.5,447,https://www.amazon.com/ANRABESS-Elegant-Sweater-Crewneck-623shenxiuhong-L/dp/B0BCPHWLJ6/ref=sr_1_92?keywords=Dresses&qid=1695451383&sr=8-92,Dresses
B0BK9GM3LR,MUSHARE Women's Halter Neck Sexy Split Cocktail Party Maxi Long Formal Dress,59.99,4.4,659,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1OTg5MzM1NjY1NTI0NjMwOjE2OTU0NTE0MDM6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjoyMDAxMjIxODk4OTQ1OTg6OjE6Og&url=%2FMUSHARE-Womens-Halter-Cocktail-Formal%2Fdp%2FB0BK9GM3LR%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.fb749a6e-0215-49c0-a7ee-61f29358f6d9%253Aamzn1.sym.fb749a6e-0215-49c0-a7ee-61f29358f6d9%26cv_ct_cx%3DDresses%26keywords%3DDresses%26pd_rd_i%3DB0BK9GM3LR%26pd_rd_r%3Dfada4b91-44d4-4bd1-b552-e7abe4ab6069%26pd_rd_w%3DumGN0%26pd_rd_wg%3Dcep5m%26pf_rd_p%3Dfb749a6e-0215-49c0-a7ee-61f29358f6d9%26pf_rd_r%3D3P2KXAHSB01XXQXD406G%26qid%3D1695451403%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-145-50a2b317-b617-44c1-b7a6-daec194a2368-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,Dresses
B0BVZ7PV43,ANRABESS Women's Summer One Shoulder Bodycon Midi Dress Sleeveless Back Cutout Cocktail Party Dresses,39.99,3.9,44,https://www.amazon.com/ANRABESS-Shoulder-Dresses-Sleeveless-A884-kaqi-S/dp/B0BVZ7PV43/ref=sr_1_220?keywords=Dresses&qid=1695451414&sr=8-220,Dresses
B07CVXMRGS,TEMOFON Women's Dresses Summer Floral Geometric Pattern Short Sleeve Midi V-Neck Casual Dress with Belt S-2XL,28.48,3.9,7663,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MzYzNjAxMDYwMDUxNjMwOjE2OTU0NTE0Njk6c3BfbXRmOjIwMDEzODU4MTI5ODk5ODo6MDo6&url=%2FTEMOFON-Dresses-Geometric-Pattern-Apricot%2Fdp%2FB07CVXMRGS%2Fref%3Dsr_1_315_sspa%3Fkeywords%3DDresses%26qid%3D1695451469%26sr%3D8-315-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0BPS8F3ST,OWIN Women's Summer Casual Short Sleeve Cocktail Party Dress Sexy Cross V Neck Ruffle Flowy Work Wrap Dress,40.99,4.2,358,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTkyMDM1ODQxNDkyNjMwOjE2OTU0NTEzNzE6c3BfbXRmOjIwMDExODkyMjMwNjk5ODo6MDo6&url=%2FOWIN-Womens-Ruched-Split-Ruffle-Dresses%2Fdp%2FB0BPS8F3ST%2Fref%3Dsr_1_16_sspa%3Fkeywords%3DDresses%26qid%3D1695451371%26sr%3D8-16-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0BLVPRMQM,KIRUNDO Women's Long Sleeve Ruffle Mock Neck Tiered Mini Babydoll Dress Casual Swing Tunic Shift Dresses,45.99,4.3,312,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTQzNDg0NzE0MDI5NjMwOjE2OTU0NTE0OTc6c3BfbXRmOjMwMDAzODk1MTcxNjIwMjo6MDo6&url=%2FKIRUNDO-Womens-Summer-Babydoll-Dresses%2Fdp%2FB0BLVPRMQM%2Fref%3Dsr_1_395_sspa%3Fkeywords%3DDresses%26qid%3D1695451497%26sr%3D8-395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0C4NY6M3K,Verdusa Women's Floral Print Ruffle Trim Tie Backless V Neck Smock Short Dress,31.99,3.4,165,https://www.amazon.com/Verdusa-Womens-Floral-Ruffle-Backless/dp/B0C4NY6M3K/ref=sr_1_110?keywords=Dresses&qid=1695451392&sr=8-110,Dresses
B0BL34Z2LT,PRETTYGARDEN Women's Summer Dresses Casual Square Neck Short Puff Sleeve Swiss Dot Flowy A Line Swing Dress,19.99,4.1,256,https://www.amazon.com/PRETTYGARDEN-Womens-Summer-Dresses-Apricot/dp/B0BL34Z2LT/ref=sr_1_104?keywords=Dresses&qid=1695451383&sr=8-104,Dresses
B0BWSK4WDF,Donna Morgan Women's Stretch Crepe Elbow Sleeve V-Neck Fit and Flare Midi Dress,89.12,4.6,39,https://www.amazon.com/Donna-Morgan-Womens-Stretch-Sleeve/dp/B0BWSK4WDF/ref=sr_1_237?keywords=Dresses&qid=1695451414&sr=8-237,Dresses
B09WN56MHZ,ANRABESS Women's Summer Casual Flutter Short Sleeve V Neck Smocked A-Line Tiered Midi Beach Dress,19.99,4.3,185,https://www.amazon.com/ANRABESS-Womens-Flutter-Smocked-527heise-S/dp/B09WN56MHZ/ref=sr_1_68?keywords=Dresses&qid=1695451383&sr=8-68,Dresses
B0BZDBVTKS,ZAFUL Women 2023 Summer Square Neck Short Puff Sleeve Mini Dress Aline Dress with Elastic Waist,24.99,4.3,40,https://www.amazon.com/ZAFUL-Summer-Square-Sleeve-Elastic/dp/B0BZDBVTKS/ref=sr_1_281?keywords=Dresses&qid=1695451435&sr=8-281,Dresses
B0BFWFZCWC,ZAFUL Women Halterneck Satin Mini Dress Sexy Cowl Neck Silky Party Cocktail Club Dress,43.99,4.0,393,https://www.amazon.com/ZAFUL-Women-Halterneck-Cocktail-Blue-Halter/dp/B0BFWFZCWC/ref=sr_1_7?keywords=Dresses&qid=1695451371&sr=8-7,Dresses
B0C3HPVGYV,Verdusa Women's V-Neck Solid Batwing Sleeve Ruffle Hem Flowing Short Dress,29.99,3.1,39,https://www.amazon.com/Verdusa-Womens-Batwing-Flowing-Apricot/dp/B0C3HPVGYV/ref=sr_1_9?keywords=Dresses&qid=1695451371&sr=8-9,Dresses
B0BN42ZVPF,ANRABESS Women’s Summer Casual V Neck Babydoll Dress Ruffle Short Sleeve Tiered A-Line Flowy Mini Beach Dress,37.99,3.6,316,https://www.amazon.com/ANRABESS-Womens-Summer-Babydoll-764mibai-S/dp/B0BN42ZVPF/ref=sr_1_38?keywords=Dresses&qid=1695451371&sr=8-38,Dresses
B01E8B6SY8,Dress: Making salad the star,0.00,0.0,0,https://www.amazon.com/Dress-Making-salad-Eleanor-Redding-ebook/dp/B01E8B6SY8/ref=sr_1_295?keywords=Dresses&qid=1695451469&sr=8-295,Dresses
B0CBKN58B6,Hanna Nikole Women's Plus Size Wrap V-Neck Bell Short Sleeve Midi Dress for Wedding Guest Cocktail Party Business Events,47.99,4.2,27,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0OTY2NDE0MTUyMDEwNjMwOjE2OTU0NTEzOTI6c3BfYXRmX25leHQ6MzAwMDI0NTI3NjM0MDAyOjowOjo&url=%2FWomens-Party-Cocktail-Special-Events%2Fdp%2FB0CBKN58B6%2Fref%3Dsr_1_100_sspa%3Fkeywords%3DDresses%26qid%3D1695451392%26sr%3D8-100-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0C72LC528,Dokotoo Women's Wrap V Neck Short Flared Sleeve Wedding Guest Dress Smocked Elastic Waist Tiered Belted Ruffle Hem Mini Dress,35.89,4.0,36,https://www.amazon.com/Dokotoo-Womens-Dresses-Smocked-Elastic/dp/B0C72LC528/ref=sr_1_305?keywords=Dresses&qid=1695451469&sr=8-305,Dresses
B0826S92H7,AUSELILY Women Short Sleeve Loose Plain Casual Long Maxi Dresses with Pockets,36.99,4.4,34703,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1OTUwNjAwNjc0MDY0NjMwOjE2OTU0NTEzNzE6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDA0NzYwODQ0ODA0MTo6MDo6&url=%2FAUSELILY-Sleeve-Casual-Dresses-Pockets%2Fdp%2FB0826S92H7%2Fref%3Dsxin_38_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.1c86ab1a-a73c-4131-85f1-15bd92ae152d%253Aamzn1.sym.1c86ab1a-a73c-4131-85f1-15bd92ae152d%26cv_ct_cx%3DDresses%26keywords%3DDresses%26pd_rd_i%3DB0826S92H7%26pd_rd_r%3Dbefe0210-f60d-44dc-b68d-b5a79b91d1f5%26pd_rd_w%3D2kluJ%26pd_rd_wg%3DrbU4e%26pf_rd_p%3D1c86ab1a-a73c-4131-85f1-15bd92ae152d%26pf_rd_r%3DWZZT0502MXYW9XM079J2%26qid%3D1695451371%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-364cf978-ce2a-480a-9bb0-bdb96faa0f61-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Dresses
B09HST8RCB,Amazon Essentials Women's Short Sleeve Elastic Waist Cotton Jersey Minidress,21.17,4.1,357,https://www.amazon.com/Amazon-Essentials-Womens-Elastic-Minidress/dp/B09HST8RCB/ref=sr_1_238?keywords=Dresses&qid=1695451414&sr=8-238,Dresses
B0C58V9P2F,CUPSHE Women's Knit Ruched Drawstring Dress Short Dolman Sleeves Round Neckline Dresses Casual Summer,34.99,3.8,35,https://www.amazon.com/CUPSHE-Ruched-Drawstring-Sleeves-Dresses/dp/B0C58V9P2F/ref=sr_1_222?keywords=Dresses&qid=1695451414&sr=8-222,Dresses
B0977XL66K,Women's Short Shift Knee Length V Neck Dress (Petite & Regular),153.40,3.9,236,https://www.amazon.com/Alex-Evenings-Womens-Regular-Flutter/dp/B0977XL66K/ref=sr_1_196?keywords=Dresses&qid=1695451403&sr=8-196,Dresses
B0BSFLLBH4,ANRABESS Women Prom Dresses Sleeveless Bodycon Ruffle Side Split Party Cocktail Maxi Long Dress,53.99,4.2,173,https://www.amazon.com/ANRABESS-Spaghetti-Bodycon-Wedding-A860-qianfen-S/dp/B0BSFLLBH4/ref=sr_1_163?keywords=Dresses&qid=1695451403&sr=8-163,Dresses
B0BGBHZPPK,PRETTYGARDEN Women's Floral Print Boho Dress Long Sleeve Wrap V Neck Ruffle Belted A-Line Flowy Maxi Dresses,46.99,4.1,1693,https://www.amazon.com/PRETTYGARDEN-Womens-Floral-Sleeve-Dresses/dp/B0BGBHZPPK/ref=sr_1_56?keywords=Dresses&qid=1695451383&sr=8-56,Dresses
B0B6D138D6,Women's Short Sleeve V-Neck Dress,38.59,3.9,67,https://www.amazon.com/GAP-Womens-Short-Sleeve-V-Neck/dp/B0B6D138D6/ref=sr_1_186?keywords=Dresses&qid=1695451403&sr=8-186,Dresses
B09HVBNRDN,Amazon Essentials Women's Relaxed Fit Short Sleeve Button Front Belted Shirt Dress,31.30,3.9,629,https://www.amazon.com/Amazon-Essentials-Womens-Sleeve-Button/dp/B09HVBNRDN/ref=sr_1_275?keywords=Dresses&qid=1695451435&sr=8-275,Dresses
B0BWJGG419,Famulily Women Cute Sleeveless Ruffled Deep V Neck Dresses Cotton Linen Dress for Summer Casual Shift Dress with Pockets,31.99,3.7,87,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzk1MDQ0MzI0MTc0NjMwOjE2OTU0NTEzODM6c3BfYXRmX25leHQ6MjAwMTQyOTcwNDE0MDk4OjowOjo&url=%2FFamulily-Comfy-Cotton-Sleeveless-Summer%2Fdp%2FB0BWJGG419%2Fref%3Dsr_1_52_sspa%3Fkeywords%3DDresses%26qid%3D1695451383%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0BLC6QTWQ,AIMCOO Women's Long Puff Sleeves Knot Front Short Dress Smocked Waist Solid Ruffle Mini Dresses V Neck Summer Floral Dress,35.99,4.0,150,https://www.amazon.com/AIMCOO-Womens-Sleeves-Smocked-Dresses/dp/B0BLC6QTWQ/ref=sr_1_60?keywords=Dresses&qid=1695451371&sr=8-60,Dresses
B0BYD62HJ1,PRETTYGARDEN Women's Ruched Bodycon Mini Dress Sheer Long Sleeve V Neck Mesh Cocktail Party Summer Short Dress,19.99,4.4,110,https://www.amazon.com/PRETTYGARDEN-Womens-Ruched-Bodycon-Cocktail/dp/B0BYD62HJ1/ref=sr_1_28?keywords=Dresses&qid=1695451371&sr=8-28,Dresses
B0BWR9DDGF,Verdusa Women's Wrap V Neck Long Sleeve Belted Formal Bodycon Dress,15.99,3.8,731,https://www.amazon.com/Verdusa-Womens-Sleeve-Belted-Bodycon/dp/B0BWR9DDGF/ref=sr_1_155?keywords=Dresses&qid=1695451403&sr=8-155,Dresses
B0C1GQDX9Z,Dokotoo Womens 2023 Spring Summer Deep V Neck Elegant Bow tie Mini Dress S-XL,34.99,4.4,135,https://www.amazon.com/Dokotoo-Dresses-Wedding-Drawstring-Elegant/dp/B0C1GQDX9Z/ref=sr_1_3?keywords=Dresses&qid=1695451371&sr=8-3,Dresses
B0C614KLD9,Dokotoo Womens V Neck Dresses Lantern Long Sleeve Lace Trim Midi Dress Tassel Belt Shirt Dress,19.99,4.1,53,https://www.amazon.com/Dokotoo-Dresses-Wedding-Elastic-Hawaiian/dp/B0C614KLD9/ref=sr_1_296?keywords=Dresses&qid=1695451435&sr=8-296,Dresses
B0C33VZXXV,CUPSHE Women's Tiered Ruffled Tie Neck Mini Dress Summer Dress Sleeveless A Line Dress,31.99,3.7,26,https://www.amazon.com/CUPSHE-Womens-Tiered-Ruffled-Sleeveless/dp/B0C33VZXXV/ref=sr_1_162?keywords=Dresses&qid=1695451403&sr=8-162,Dresses
B0C9V2RWW4,Nightgowns For Women Button Down Pajamas Night Shirts For Sleeping,23.99,4.8,16,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTQ3NDA3NjA5Njg2MzA6MTY5NTQ1MTQ4NzpzcF9hdGZfbmV4dDozMDAwNDg1NTQ4MTQ4MDI6OjA6Og&url=%2FAerenzo-Delivery-Pajamas-Button-Nightgowns%2Fdp%2FB0C9V2RWW4%2Fref%3Dsr_1_340_sspa%3Fkeywords%3DDresses%26qid%3D1695451487%26sr%3D8-340-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0971HXDCD,Amazon Essentials Women's Cap-Sleeve Faux-Wrap Dress,21.17,4.2,5092,https://www.amazon.com/Amazon-Essentials-Womens-Cap-Sleeve-Faux-wrap/dp/B0971HXDCD/ref=sr_1_102?keywords=Dresses&qid=1695451392&sr=8-102,Dresses
B07KVT3J87,OUGES Women's V Neck Button Down Skater Dress with Pockets,33.99,4.2,25623,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNTY4MjgxNDYyNzM0NjMwOjE2OTU0NTE0MDM6c3BfbXRmOjIwMDE0NjI0OTEyMTc5ODo6MDo6&url=%2FOUGES-Womens-Sleeve-Pockets-Black395%2Fdp%2FB07KVT3J87%2Fref%3Dsr_1_158_sspa%3Fkeywords%3DDresses%26qid%3D1695451403%26sr%3D8-158-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B0BKZ1F45J,Women Summer Dresses Swim Suit Cover Up Sexy V Neck Floral Beach Swim Cover Up Casual Sleeveless Dress with Pockets,27.99,4.5,64,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NjYxMjE1NDQzMTI4NjMwOjE2OTU0NTE0MTQ6c3BfYXRmX25leHQ6MjAwMTY4NzczMTY4OTk4OjowOjo&url=%2FMAOECO-Summer-Dresses-Sleeveless-Pockets%2Fdp%2FB0BKZ1F45J%2Fref%3Dsr_1_196_sspa%3Fkeywords%3DDresses%26qid%3D1695451414%26sr%3D8-196-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B07W7S4L1B,Amazon Essentials Women's Crewneck Long-Sleeve French Terry Fleece Above-The-Knee Dress,19.92,4.1,1814,https://www.amazon.com/Amazon-Essentials-Standard-Crewneck-Heather/dp/B07W7S4L1B/ref=sr_1_197?keywords=Dresses&qid=1695451403&sr=8-197,Dresses
B09YD86M2Q,IHOT Women's V Neck Ruffle Sleeve Bodycon Sheath Wrap Ruched Casual Cocktail Party Work Dresses,43.89,4.2,939,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDU0MjMyODE0MTI1NjMwOjE2OTU0NTEzOTI6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAwMTkxMTA5MjkxMDI6OjQ6Og&url=%2FIHOT-Vintage-Knee-Length-Stretchy-Cocktail%2Fdp%2FB09YD86M2Q%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.fb749a6e-0215-49c0-a7ee-61f29358f6d9%253Aamzn1.sym.fb749a6e-0215-49c0-a7ee-61f29358f6d9%26cv_ct_cx%3DDresses%26keywords%3DDresses%26pd_rd_i%3DB09YD86M2Q%26pd_rd_r%3D94a0d390-8dff-480b-b5d3-385e7e3a6e94%26pd_rd_w%3DH1Rq0%26pd_rd_wg%3D6npNe%26pf_rd_p%3Dfb749a6e-0215-49c0-a7ee-61f29358f6d9%26pf_rd_r%3DCGB3VJ19J12EQ2E1M2PZ%26qid%3D1695451392%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-100-50a2b317-b617-44c1-b7a6-daec194a2368-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,Dresses
B0CDGX8DYD,Tummy Control Shapewear Shorts for Under Dress Body Shaper Thigh Slimmer Seamless Boyshorts Panties,13.99,0.0,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MzYzNjAxMDYwMDUxNjMwOjE2OTU0NTE0Njk6c3BfYXRmX25leHQ6MzAwMDU2NTc0Mjk2NjAyOjowOjo&url=%2FAnygirl-Control-Shapewear-Seamless-Boyshorts%2Fdp%2FB0CDGX8DYD%2Fref%3Dsr_1_292_sspa%3Fkeywords%3DDresses%26qid%3D1695451469%26sr%3D8-292-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Dresses
B0B5Q7HMR2,Women's Sexy V-Neck Off The Shoulder Bodycon Party Cocktail Maxi Dress Stripe Mermaid Evening Gown,44.99,4.1,595,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NjY0ODUyMTU4OTcyNjMwOjE2OTU0NTE0MzU6c3BfbXRmOjIwMDA2OTkzMDgyNjE5ODo6MDo6&url=%2FShoulder-Split-Dresses-Formal-Evening%2Fdp%2FB0B5Q7HMR2%2Fref%3Dsr_1_262_sspa%3Fkeywords%3DDresses%26qid%3D1695451435%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dresses
B09TB5WMZB,Wenrine Women's Mesh Long Sleeve Square Neck Ruched Party Club Cocktail Bodycon Mini Dress,39.99,4.4,1410,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1OTg5MzM1NjY1NTI0NjMwOjE2OTU0NTE0MDM6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAwMjg5NzAwMzc1MDI6OjM6Og&url=%2FWenrine-Womens-Sleeve-Cocktail-Bodycon%2Fdp%2FB09TB5WMZB%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.fb749a6e-0215-49c0-a7ee-61f29358f6d9%253Aamzn1.sym.fb749a6e-0215-49c0-a7ee-61f29358f6d9%26cv_ct_cx%3DDresses%26keywords%3DDresses%26pd_rd_i%3DB09TB5WMZB%26pd_rd_r%3Dfada4b91-44d4-4bd1-b552-e7abe4ab6069%26pd_rd_w%3DumGN0%26pd_rd_wg%3Dcep5m%26pf_rd_p%3Dfb749a6e-0215-49c0-a7ee-61f29358f6d9%26pf_rd_r%3D3P2KXAHSB01XXQXD406G%26qid%3D1695451403%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-147-50a2b317-b617-44c1-b7a6-daec194a2368-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,Dresses
B0BWY2V5X4,ANRABESS Women's V Neck Wrap Velvet Maxi Dress Bell Sleeve Split Bridesmaid Cocktail Party Dresses,49.99,4.2,67,https://www.amazon.com/ANRABESS-Bridesmaid-Cocktail-Dresses-920jiuhong-L/dp/B0BWY2V5X4/ref=sr_1_299?keywords=Dresses&qid=1695451469&sr=8-299,Dresses
B0BP66MSLJ,PRETTYGARDEN Women's Satin Dress Sleeveless Spaghetti Strap Side Slit Cowl Neck Midi Bodycon Dresses,25.99,4.0,239,https://www.amazon.com/PRETTYGARDEN-Sleeveless-Spaghetti-Bodycon-Dresses/dp/B0BP66MSLJ/ref=sr_1_82?keywords=Dresses&qid=1695451383&sr=8-82,Dresses
B0BG4Y12T8,LYANER Women's Collar V Neck Button Down Pleated Long Sleeve Mini Shirt Dress with Belt,42.99,4.1,295,https://www.amazon.com/LYANER-Womens-Collar-Button-Pleated/dp/B0BG4Y12T8/ref=sr_1_98?keywords=Dresses&qid=1695451383&sr=8-98,Dresses
B0C46L96FY,REORIA Women's Summer Casual Lounge Long Dress Elegant Short Sleeve Crew Neck Bodycon Maxi Dresses,36.99,4.7,169,https://www.amazon.com/REORIA-Elegant-Wedding-Bodycon-Dresses/dp/B0C46L96FY/ref=sr_1_58?keywords=Dresses&qid=1695451383&sr=8-58,Dresses
B0BRR39R6N,Tommy Hilfiger Women's Sleeveless Pretty Woman Dot Chiffon Maxi,52.69,4.4,14,https://www.amazon.com/Tommy-Hilfiger-Womens-Sleeveless-Chiffon/dp/B0BRR39R6N/ref=sr_1_247?keywords=Dresses&qid=1695451414&sr=8-247,Dresses
B09TFBCDN2,SheIn Women's Spaghetti Strap Bodycon Maxi Dress Sleeveless Thigh Pencil Cami Long Dresses,13.98,4.4,93,https://www.amazon.com/SheIn-Spaghetti-Bodycon-Sleeveless-Dresses/dp/B09TFBCDN2/ref=sr_1_249?keywords=Dresses&qid=1695451414&sr=8-249,Dresses
B09T6VHML4,womens Modern/Fitted,49.99,3.6,4538,https://www.amazon.com/CUPSHE-Cocktail-Backless-Anomalistic-Champagne/dp/B09T6VHML4/ref=sr_1_86?keywords=Dresses&qid=1695451383&sr=8-86,Dresses
